"state","date_updated","new_cases","tot_cases","Administered","Series_Complete_Yes","Additional_Doses"
NM,"10/07/2021",4931,256948,2829283,1334679,0
NM,"10/14/2021",5130,262078,2876311,1344070,0
NM,"10/21/2021",4699,266777,2924916,1352852,112765
NM,"10/28/2021",6078,272855,2800041,1299579,146809
NM,"11/04/2021",6815,279670,2865675,1306836,194076
NM,"11/11/2021",8887,288557,2934509,1314507,238735
NM,"11/18/2021",9756,298313,3014699,1321668,287553
NM,"11/25/2021",9778,308091,3091322,1328003,335171
NM,"12/02/2021",7998,316089,3151114,1336646,371999
NM,"12/09/2021",10624,326713,3236448,1353853,419890
NM,"12/16/2021",7611,334324,3324530,1370740,471593
NM,"12/23/2021",7186,341510,3403081,1382669,517982
NM,"12/30/2021",6321,347831,3441533,1389097,540174
NM,"01/06/2022",13798,361629,3472036,1395271,556854
NM,"01/13/2022",26496,388125,3532070,1405836,590628
NM,"01/20/2022",37795,425920,3590429,1422079,623747
NM,"01/27/2022",34142,460062,3633354,1429035,647059
NM,"02/03/2022",24392,484454,3666851,1436307,663782
NM,"02/10/2022",13116,497570,3697352,1443450,675061
NM,"02/17/2022",7794,505364,3735058,1451983,686379
NM,"02/24/2022",4340,509704,3757497,1458010,695573
NM,"03/03/2022",2844,512548,3774780,1462341,702187
NM,"03/10/2022",1963,514511,3789313,1466191,707943
NM,"03/17/2022",1307,515818,3800944,1469183,712443
NM,"03/24/2022",1038,516856,3812885,1472271,716874
NM,"03/31/2022",887,517743,3823262,1474951,720894
NM,"04/07/2022",961,518704,3845904,1478153,724857
NM,"04/14/2022",807,519511,3876227,1481735,729670
NM,"04/21/2022",1074,520585,3903147,1485617,733552
NM,"04/28/2022",1229,521814,3927993,1488965,737680
NM,"05/05/2022",1452,523266,3947180,1491565,741590
NM,"05/12/2022",1982,525248,3973633,1494796,745566
NM,"05/19/2022",2898,528146,3993689,1497370,748792
NM,"05/26/2022",4094,532240,4014677,1499885,752456
NM,"06/02/2022",4331,536571,4030140,1501981,755383
NM,"06/09/2022",6175,542746,4052898,1504662,760599
NM,"06/16/2022",6500,549246,4066113,1506364,763825
NV,"12/17/2020",17816,194098,694,0,""
NV,"12/24/2020",15864,209962,16149,0,""
NV,"12/31/2020",12633,222595,25645,0,""
NV,"01/07/2021",14798,237393,39761,0,""
NV,"01/14/2021",16592,253985,76844,0,""
NV,"01/21/2021",11158,265143,115991,0,""
NV,"01/28/2021",8730,273873,194942,0,""
NV,"02/04/2021",6834,280707,291601,0,""
NV,"02/11/2021",5088,285795,379077,0,""
NV,"02/18/2021",3597,289392,466981,0,""
NV,"02/25/2021",2667,292059,622189,0,""
NV,"03/04/2021",2625,294684,750160,0,""
NV,"03/11/2021",2463,297147,904504,316682,""
NV,"03/18/2021",2971,300118,1062287,378958,""
NV,"03/25/2021",1609,301727,1214518,433856,""
NV,"04/01/2021",2035,303762,1374197,501868,""
NV,"04/08/2021",2167,305929,1536848,586035,""
NV,"04/15/2021",3221,309150,1744896,694463,""
NV,"04/22/2021",2600,311750,1901548,776174,""
NV,"04/29/2021",2725,314475,2026997,841808,""
NV,"05/06/2021",2613,317088,2146595,922995,""
NV,"05/13/2021",2626,319714,2264766,1007414,""
NV,"05/20/2021",2002,321716,2374041,1062502,""
NV,"05/27/2021",1533,323249,2465315,1112760,""
NV,"06/03/2021",1432,324681,2525610,1145796,""
NV,"06/10/2021",1910,326591,2578580,1176814,""
NV,"06/17/2021",1603,328194,2657281,1226328,""
NV,"06/24/2021",2168,330362,2707121,1258761,""
NV,"07/01/2021",3350,333712,2783847,1295849,""
NV,"07/08/2021",2850,336562,2824487,1313510,""
NV,"07/15/2021",4731,341293,2861309,1328846,""
NV,"07/22/2021",5805,347098,2900886,1344053,""
NV,"07/29/2021",6645,353743,2947354,1360934,""
NV,"08/05/2021",7393,361136,3001625,1380831,""
NV,"08/12/2021",7478,368614,3050470,1400235,""
NV,"08/19/2021",7451,376065,3105565,1424847,""
NV,"08/26/2021",8051,384116,3164474,1452486,0
NV,"09/02/2021",7914,392030,3219810,1480400,0
NV,"09/09/2021",7175,399205,3262758,1501088,0
NV,"09/16/2021",8010,407215,3310452,1524348,0
NV,"09/23/2021",7106,414321,3353696,1546604,0
NV,"09/30/2021",5794,420115,3397599,1563310,0
NV,"10/07/2021",4809,424924,3453312,1579101,0
NV,"10/14/2021",4554,429478,3502073,1594245,0
NV,"10/21/2021",3952,433430,3549119,1608385,85899
NV,"10/28/2021",4022,437452,3612712,1625323,117473
NV,"11/04/2021",4303,441755,3685031,1638664,159751
NV,"11/11/2021",4530,446285,3762739,1651319,202670
NV,"11/18/2021",4349,450634,3842321,1662093,242346
NV,"11/25/2021",4092,454726,3908996,1670646,280372
NV,"12/02/2021",3342,458068,3988518,1684342,323350
NV,"12/09/2021",4420,462488,4075905,1700561,372684
NV,"12/16/2021",4360,466848,4165243,1716487,421667
NV,"12/23/2021",5522,472370,4248762,1728811,469540
NV,"12/30/2021",8960,481330,4314411,1738587,504492
NV,"01/06/2022",20644,501974,4379291,1749590,536764
NV,"01/13/2022",33742,535716,4454718,1762527,575753
NV,"01/20/2022",64152,599868,4517072,1784465,607137
NV,"01/27/2022",36833,636701,4565412,1794964,630374
NV,"02/03/2022",21270,657971,4604474,1806190,646703
NV,"02/10/2022",8869,666840,4637428,1816722,659568
NV,"02/17/2022",4496,671336,4681622,1829521,670600
NV,"02/24/2022",2176,673512,4702645,1835909,678775
NV,"03/03/2022",5493,679005,4719621,1841373,685029
NV,"03/10/2022",2297,681302,4745377,1846071,690082
NV,"03/17/2022",23146,704448,4766561,1849772,694756
NV,"03/24/2022",1147,705595,4778395,1852912,699394
NV,"03/31/2022",1159,706754,4788614,1855611,703289
NV,"04/07/2022",1212,707966,4814417,1859421,708122
NV,"04/14/2022",1140,709106,4842376,1863347,712709
NV,"04/21/2022",1234,710340,4867611,1868274,717127
NV,"04/28/2022",1940,712280,4888618,1871389,720822
NV,"05/05/2022",2431,714711,4909678,1874489,724843
NV,"05/12/2022",3183,717894,4927396,1877382,728449
NV,"05/19/2022",4365,722259,4946097,1879974,731913
NV,"05/26/2022",6190,728449,4965417,1882609,735777
NV,"06/02/2022",7182,735631,4982585,1885072,739375
NV,"06/09/2022",6744,742375,5000358,1887705,743308
NV,"06/16/2022",9129,751504,5016725,1889883,746785
NY,"12/17/2020",46707,438797,8514,0,""
NY,"12/24/2020",48265,487062,83557,0,""
NY,"12/31/2020",50310,537372,198125,0,""
NY,"01/07/2021",66198,603570,390597,0,""
NY,"01/14/2021",71135,674705,757466,0,""
NY,"01/21/2021",59198,733903,1116441,0,""
NY,"01/28/2021",50816,784719,1630504,0,""
NY,"02/04/2021",38343,823062,2060301,0,""
NY,"02/11/2021",31407,854469,2620734,0,""
NY,"02/18/2021",26475,880944,3253874,0,""
NY,"02/25/2021",22609,903553,3879303,0,""
NY,"03/04/2021",24388,927941,4730809,0,""
NY,"03/11/2021",23040,950981,5840907,1899848,""
NY,"03/18/2021",22893,973874,6853499,2260668,""
NY,"03/25/2021",24598,998472,7986362,2659823,""
NY,"04/01/2021",27874,1026346,9393484,3362056,""
NY,"04/08/2021",26539,1052885,11243192,4404749,""
NY,"04/15/2021",25464,1078349,12843875,5238268,""
NY,"04/22/2021",21167,1099516,14171716,5874354,""
NY,"04/29/2021",15086,1114602,15410701,6579272,""
NY,"05/06/2021",12406,1127008,16552492,7324286,""
NY,"05/13/2021",9389,1136397,17507860,8011020,""
NY,"05/20/2021",7294,1143691,18395906,8522398,""
NY,"05/27/2021",5112,1148803,19238158,8928854,""
NY,"06/03/2021",3000,1151803,19800697,9201500,""
NY,"06/10/2021",2244,1154047,20312650,9523380,""
NY,"06/17/2021",1479,1155526,21009772,9990196,""
NY,"06/24/2021",1063,1156589,21412026,10245202,""
NY,"07/01/2021",980,1157569,21851024,10541495,""
NY,"07/08/2021",1166,1158735,22108681,10692943,""
NY,"07/15/2021",1891,1160626,22359206,10830744,""
NY,"07/22/2021",3094,1163720,22600802,10954046,""
NY,"07/29/2021",5288,1169008,22860905,11073293,""
NY,"08/05/2021",9079,1178087,23142420,11185892,""
NY,"08/12/2021",13268,1191355,23446958,11294591,""
NY,"08/19/2021",16340,1207695,23775447,11430449,""
NY,"08/26/2021",17406,1225101,24112728,11575526,0
NY,"09/02/2021",21074,1246175,24491810,11754776,0
NY,"09/09/2021",20461,1266636,24829216,11910624,0
NY,"09/16/2021",22877,1289513,25195859,12082430,0
NY,"09/23/2021",24165,1313678,25547966,12254270,0
NY,"09/30/2021",23888,1337566,25924474,12402027,0
NY,"10/07/2021",22867,1360433,26295456,12530826,0
NY,"10/14/2021",23289,1383722,26528501,12599760,0
NY,"10/21/2021",22528,1406250,27013498,12807398,482616
NY,"10/28/2021",19023,1425273,27387977,12924107,638233
NY,"11/04/2021",21024,1446297,27838699,13025675,867282
NY,"11/11/2021",25202,1471499,28299124,13115096,1112036
NY,"11/18/2021",32013,1503512,28895991,13198426,1414902
NY,"11/25/2021",37514,1541026,29477691,13268116,1745546
NY,"12/02/2021",36257,1577283,30151123,13361820,2122521
NY,"12/09/2021",51116,1628399,31056954,13513005,2630084
NY,"12/16/2021",49667,1678066,32675432,13763273,3623388
NY,"12/23/2021",69461,1747527,33578073,13874220,4159603
NY,"12/30/2021",113651,1861178,34256514,13961789,4543102
NY,"01/06/2022",206354,2067532,34834997,14048735,4862474
NY,"01/13/2022",226479,2294011,35475047,14162994,5214662
NY,"01/20/2022",140484,2434495,36034355,14276689,5522564
NY,"01/27/2022",83440,2517935,36493079,14373799,5764467
NY,"02/03/2022",47438,2565373,36851143,14459490,5943465
NY,"02/10/2022",28720,2594093,37159154,14541882,6090653
NY,"02/17/2022",18074,2612167,37467866,14611622,6242095
NY,"02/24/2022",12540,2624707,37747898,14667298,6397314
NY,"03/03/2022",8528,2633235,37932511,14709484,6486896
NY,"03/10/2022",7598,2640833,38051819,14743692,6535874
NY,"03/17/2022",7354,2648187,38144703,14771307,6572786
NY,"03/24/2022",9311,2657498,38238797,14796634,6611945
NY,"03/31/2022",11696,2669194,38328575,14818932,6648048
NY,"04/07/2022",15088,2684282,38542854,14854261,6690728
NY,"04/14/2022",22279,2706561,38786524,14891017,6732384
NY,"04/21/2022",26315,2732876,38991309,14920882,6768929
NY,"04/28/2022",30063,2762939,39184813,14949546,6802166
NY,"05/05/2022",34718,2797657,39349891,14975163,6831804
NY,"05/12/2022",40109,2837766,39505025,15000019,6859827
NY,"05/19/2022",40665,2878431,39659855,15024474,6888280
NY,"05/26/2022",33374,2911805,39812488,15048453,6919017
NY,"06/02/2022",22935,2934740,39933899,15067371,6946375
NY,"06/09/2022",19777,2954517,40017065,15082932,6966540
NY,"06/16/2022",15417,2969934,40151915,15105604,6998770
OH,"12/17/2020",64658,584770,511,0,""
OH,"12/24/2020",60052,644822,11702,0,""
OH,"12/31/2020",45926,690748,94126,0,""
OH,"01/07/2021",52069,742817,175681,0,""
OH,"01/14/2021",56822,799639,348424,0,""
OH,"01/21/2021",42794,842433,487481,0,""
OH,"01/28/2021",35851,878284,789869,0,""
OH,"02/04/2021",28443,906727,1128082,0,""
OH,"02/11/2021",21904,928631,1459174,0,""
OH,"02/18/2021",16459,945090,1861434,0,""
OH,"02/25/2021",14917,960007,2351582,0,""
OH,"03/04/2021",12598,972605,2850454,0,""
OH,"03/11/2021",10883,983488,3391091,1242387,""
OH,"03/18/2021",10193,993681,4018634,1503314,""
OH,"03/25/2021",10989,1004670,4679419,1722559,""
OH,"04/01/2021",12895,1017565,5400664,2011920,""
OH,"04/08/2021",13299,1030864,6157849,2355045,""
OH,"04/15/2021",15081,1045945,6959193,2839225,""
OH,"04/22/2021",12452,1058397,7654474,3281245,""
OH,"04/29/2021",10588,1068985,8255989,3694410,""
OH,"05/06/2021",9749,1078734,8690074,3990903,""
OH,"05/13/2021",8448,1087182,9123816,4303920,""
OH,"05/20/2021",6354,1093536,9452028,4482000,""
OH,"05/27/2021",6044,1099580,9771216,4631720,""
OH,"06/03/2021",3305,1102885,9953378,4728941,""
OH,"06/10/2021",2832,1105717,10183481,4873645,""
OH,"06/17/2021",2183,1107900,10404025,5032428,""
OH,"06/24/2021",1801,1109701,10557313,5135111,""
OH,"07/01/2021",1624,1111325,10703193,5238887,""
OH,"07/08/2021",1683,1113008,10791040,5292838,""
OH,"07/15/2021",2237,1115245,10862282,5333537,""
OH,"07/22/2021",4053,1119298,10952659,5378842,""
OH,"07/29/2021",6123,1125421,11028431,5409293,""
OH,"08/05/2021",9544,1134965,11158070,5464123,""
OH,"08/12/2021",14353,1149318,11268911,5503962,""
OH,"08/19/2021",18793,1168111,11398472,5556220,""
OH,"08/26/2021",24367,1192478,11532916,5613080,0
OH,"09/02/2021",35524,1228002,11654346,5667784,0
OH,"09/09/2021",40839,1268841,11777029,5722961,0
OH,"09/16/2021",50424,1319265,11830706,5767541,0
OH,"09/23/2021",46535,1365800,11937353,5818486,0
OH,"09/30/2021",41642,1407442,12089450,5870552,0
OH,"10/07/2021",38343,1445785,12300302,5923087,0
OH,"10/14/2021",34586,1480371,12455850,5964942,0
OH,"10/21/2021",27305,1507676,12644571,6008452,401956
OH,"10/28/2021",24139,1531815,12861705,6046207,549491
OH,"11/04/2021",24393,1556208,13193595,6079963,799737
OH,"11/11/2021",29590,1585798,13535595,6115880,1040232
OH,"11/18/2021",34638,1620436,13873903,6148754,1256850
OH,"11/25/2021",39695,1660131,14192281,6175735,1470726
OH,"12/02/2021",39030,1699161,14521898,6224765,1690270
OH,"12/09/2021",53347,1752508,14934121,6309251,1960242
OH,"12/16/2021",55031,1807539,15319804,6381746,2218858
OH,"12/23/2021",73049,1880588,15679874,6425443,2475592
OH,"12/30/2021",95135,1975723,15926401,6457896,2647880
OH,"01/06/2022",137101,2112824,16181328,6494339,2815893
OH,"01/13/2022",134150,2246974,16459851,6535591,2996996
OH,"01/20/2022",192231,2439205,16673418,6582685,3132386
OH,"01/27/2022",101659,2540864,16838849,6618742,3226215
OH,"02/03/2022",54640,2595504,16960842,6653301,3287733
OH,"02/10/2022",25878,2621382,17031220,6678306,3318161
OH,"02/17/2022",16820,2638202,17126534,6704695,3351128
OH,"02/24/2022",10176,2648378,17195084,6724932,3380834
OH,"03/03/2022",7786,2656164,17250407,6740261,3404743
OH,"03/10/2022",5393,2661557,17297241,6753624,3425146
OH,"03/17/2022",2278,2663835,17337160,6765792,3441841
OH,"03/24/2022",2195,2666030,17375094,6775887,3458687
OH,"03/31/2022",3664,2669694,17410001,6784882,3473902
OH,"04/07/2022",3092,2672786,17505033,6794478,3492678
OH,"04/14/2022",3833,2676619,17613950,6804018,3509597
OH,"04/21/2022",4818,2681437,17711985,6812411,3525885
OH,"04/28/2022",6889,2688326,17804440,6820544,3542660
OH,"05/05/2022",8732,2697058,17888231,6828875,3556920
OH,"05/12/2022",11013,2708071,18037856,6874625,3589426
OH,"05/19/2022",15970,2724041,18116382,6881740,3602365
OH,"05/26/2022",19536,2743577,18209402,6891791,3619178
OH,"06/02/2022",19546,2763123,18274712,6897523,3632058
OH,"06/09/2022",17530,2780653,18234848,6860079,3633153
OH,"06/16/2022",18247,2798900,18279491,6865123,3643713
OK,"12/17/2020",22279,245272,2257,0,""
OK,"12/24/2020",24145,269417,26553,0,""
OK,"12/31/2020",17877,287294,46609,0,""
OK,"01/07/2021",24630,311924,85850,0,""
OK,"01/14/2021",29897,341821,187707,0,""
OK,"01/21/2021",19091,360912,267434,0,""
OK,"01/28/2021",18877,379789,363253,0,""
OK,"02/04/2021",15273,395062,484384,0,""
OK,"02/11/2021",13530,408592,628361,0,""
OK,"02/18/2021",8214,416806,700440,0,""
OK,"02/25/2021",5233,422039,967522,0,""
OK,"03/04/2021",4783,426822,1181414,0,""
OK,"03/11/2021",4575,431397,1364914,486421,""
OK,"03/18/2021",3348,434745,1551665,541818,""
OK,"03/25/2021",2694,437439,1753658,619062,""
OK,"04/01/2021",2298,439737,1975056,730894,""
OK,"04/08/2021",2168,441905,2198505,855150,""
OK,"04/15/2021",2319,444224,2385570,974991,""
OK,"04/22/2021",1734,445958,2546118,1078042,""
OK,"04/29/2021",1676,447634,2666794,1162129,""
OK,"05/06/2021",1626,449260,2750458,1218612,""
OK,"05/13/2021",1278,450538,2815020,1260212,""
OK,"05/20/2021",931,451469,2879476,1295357,""
OK,"05/27/2021",1024,452493,2931855,1321137,""
OK,"06/03/2021",788,453281,2968699,1340489,""
OK,"06/10/2021",810,454091,3011989,1365242,""
OK,"06/17/2021",1052,455143,3152269,1447908,""
OK,"06/24/2021",1269,456412,3211318,1484533,""
OK,"07/01/2021",1438,457850,3274030,1522466,""
OK,"07/08/2021",1825,459675,3304376,1538148,""
OK,"07/15/2021",3477,463152,3342584,1555049,""
OK,"07/22/2021",5249,468401,3385533,1571398,""
OK,"07/29/2021",8651,477052,3440451,1587380,""
OK,"08/05/2021",12286,489338,3505038,1606041,""
OK,"08/12/2021",14214,503552,3575444,1628253,""
OK,"08/19/2021",15471,519023,3656032,1659663,""
OK,"08/26/2021",15899,534922,3764132,1705301,0
OK,"09/02/2021",19574,554496,3859158,1747709,0
OK,"09/09/2021",17727,572223,3934897,1781639,0
OK,"09/16/2021",15464,587687,4013260,1820228,0
OK,"09/23/2021",13113,600800,4080662,1855558,0
OK,"09/30/2021",11085,611885,4152019,1883414,0
OK,"10/07/2021",8949,620834,4233576,1907781,0
OK,"10/14/2021",8678,629512,4304068,1929976,0
OK,"10/21/2021",7248,636760,4366147,1948583,144370
OK,"10/28/2021",5602,642362,4448436,1972206,187657
OK,"11/04/2021",4401,646763,4544659,1990041,240753
OK,"11/11/2021",3926,650689,4639425,2006541,288861
OK,"11/18/2021",5885,656574,4737575,2019331,332571
OK,"11/25/2021",5646,662220,4822388,2030324,375847
OK,"12/02/2021",5292,667512,4913912,2046492,421968
OK,"12/09/2021",9378,676890,5032999,2069094,483971
OK,"12/16/2021",7689,684579,5135841,2089044,538287
OK,"12/23/2021",6703,691282,5237461,2104605,593768
OK,"12/30/2021",9516,700798,5308000,2116382,629469
OK,"01/06/2022",24077,724875,5376180,2128398,661725
OK,"01/13/2022",50294,775169,5456845,2141228,700602
OK,"01/20/2022",77828,852997,5523657,2163793,732355
OK,"01/27/2022",78036,931033,5579417,2176078,756239
OK,"02/03/2022",52904,983937,5620501,2187212,773348
OK,"02/10/2022",16543,1000480,5643518,2195436,781502
OK,"02/17/2022",10056,1010536,5690268,2206921,791737
OK,"02/24/2022",6403,1016939,5713651,2214720,799948
OK,"03/03/2022",5805,1022744,5727694,2219248,805092
OK,"03/10/2022",1705,1024449,5745840,2225298,811762
OK,"03/17/2022",2155,1026604,5756328,2229014,815295
OK,"03/24/2022",2958,1029562,5774857,2234691,822111
OK,"03/31/2022",1806,1031368,5788524,2238842,826851
OK,"04/07/2022",1827,1033195,5818315,2245338,832508
OK,"04/14/2022",2055,1035250,5851073,2252128,837605
OK,"04/21/2022",1188,1036438,5880521,2257992,842980
OK,"04/28/2022",1758,1038196,5904620,2262941,847050
OK,"05/05/2022",1747,1039943,5925949,2267459,851026
OK,"05/12/2022",1448,1041391,5945239,2271666,854648
OK,"05/19/2022",2137,1043528,5964852,2275632,858158
OK,"05/26/2022",2037,1045565,5985377,2279402,862200
OK,"06/02/2022",2448,1048013,6001118,2282366,865482
OK,"06/09/2022",3056,1051069,6017829,2285577,869154
OK,"06/16/2022",3884,1054953,6030308,2288009,871757
OR,"12/17/2020",9334,97621,198,0,""
OR,"12/24/2020",8350,105971,10409,0,""
OR,"12/31/2020",6289,112260,31386,0,""
OR,"01/07/2021",7963,120223,61672,0,""
OR,"01/14/2021",8886,129109,129796,0,""
OR,"01/21/2021",6034,135143,216928,0,""
OR,"01/28/2021",4920,140063,340383,0,""
OR,"02/04/2021",4542,144605,471983,0,""
OR,"02/11/2021",3870,148475,589035,0,""
OR,"02/18/2021",2782,151257,708570,0,""
OR,"02/25/2021",2801,154058,889531,0,""
OR,"03/04/2021",2230,156288,1073041,0,""
OR,"03/11/2021",2003,158291,1239800,448006,""
OR,"03/18/2021",1997,160288,1433105,529551,""
OR,"03/25/2021",2095,162383,1657083,618399,""
OR,"04/01/2021",2629,165012,1893672,720833,""
OR,"04/08/2021",3116,168128,2160491,844551,""
OR,"04/15/2021",4078,172206,2455797,988029,""
OR,"04/22/2021",4928,177134,2681488,1093608,""
OR,"04/29/2021",5782,182916,3007184,1264674,""
OR,"05/06/2021",5501,188417,3239343,1391319,""
OR,"05/13/2021",4597,193014,3525900,1572905,""
OR,"05/20/2021",3773,196787,3735151,1701973,""
OR,"05/27/2021",2997,199784,3962890,1841255,""
OR,"06/03/2021",2210,201994,4102583,1934265,""
OR,"06/10/2021",1939,203933,4232089,2023687,""
OR,"06/17/2021",1765,205698,4389478,2138497,""
OR,"06/24/2021",1635,207333,4463557,2190389,""
OR,"07/01/2021",1308,208641,4576887,2268409,""
OR,"07/08/2021",1123,209764,4622951,2296413,""
OR,"07/15/2021",1552,211316,4657136,2317504,""
OR,"07/22/2021",2413,213729,4686979,2334660,""
OR,"07/29/2021",3960,217689,4729527,2355462,""
OR,"08/05/2021",6858,224547,4770100,2371953,""
OR,"08/12/2021",9846,234393,4812087,2388289,""
OR,"08/19/2021",13473,247866,4863386,2407739,""
OR,"08/26/2021",15298,263164,4926367,2431029,0
OR,"09/02/2021",15923,279087,4982271,2452534,0
OR,"09/09/2021",12891,291978,5050384,2480268,0
OR,"09/16/2021",13582,305560,5115606,2509998,0
OR,"09/23/2021",11547,317107,5173200,2537156,0
OR,"09/30/2021",11077,328184,5233207,2562913,0
OR,"10/07/2021",9947,338131,5322063,2588568,0
